CarrierCode,AgentCode,StatementDate,PolicyNumber,TransactionType,WrittenPremium,CommissionPercent,CommissionAmount,DueDate,ReversalIndicator
HART,120157,2025-04-30,PUN4623433,Renewal,3337.12,0.1356,452.51,2025-05-15,False
ALLS,120107,2025-04-30,MPW5239796,Renewal,2000.0,0.0888,177.6,2025-05-15,False
CHUB,120270,2025-04-30,SUT4244881,New,3457.92,0.0884,305.68,2025-05-15,False
PRGS,120137,2025-04-30,DST4610484,Renewal,3478.93,0.1979,688.48,2025-05-15,False
PRGS,120137,2026-06-30,DST4610484,Audit,-356.18,0.1979,-70.49,2026-07-15,True
FARM,120177,2025-04-30,UPX9553400,Renewal,968.12,0.0787,76.19,2025-05-15,False
PRGS,120012,2025-06-30,CLE7617054,Endorsement,-7.64,0.18,-1.38,2025-07-15,True
AMFA,120100,2025-04-30,ZZK4740578,New,1939.55,0.1181,229.06,2025-05-15,False
TRAV,120195,2025-04-30,ZJG6675225,Renewal,1146.82,0.0983,112.73,2025-05-15,False
PRGS,120090,2025-04-30,UMP0950568,New,3350.89,0.1091,365.58,2025-05-15,False
TRAV,120179,2025-04-30,CVF1700421,New,1196.36,0.1141,136.5,2025-05-15,False
HART,120151,2025-04-30,XPS5087478,Renewal,1248.62,0.0829,103.51,2025-05-15,False
FARM,120097,2025-04-30,SGP9287534,Renewal,12557.91,0.1474,1851.04,2025-05-15,False
GEIC,120166,2025-04-30,UGJ5165577,Renewal,6724.17,0.0825,554.74,2025-05-15,False
LIBM,120194,2025-04-30,HEU3118154,Renewal,682.11,0.1236,84.31,2025-05-15,False
LIBM,120190,2025-04-30,VXP9339947,New,1424.11,0.0994,141.56,2025-05-15,False
AMFA,120192,2025-04-30,WVV4502146,New,847.43,0.1033,87.54,2025-05-15,False
LIBM,120161,2025-04-30,ADF9428149,New,1527.8,0.1168,178.45,2025-05-15,False
LIBM,120148,2025-04-30,HZW3369911,New,758.12,0.0831,63.0,2025-05-15,False
GEIC,120033,2025-04-30,YNU4356359,New,871.77,0.096,83.69,2025-05-15,False
LIBM,120064,2025-04-30,TBV0868979,New,2170.55,0.0992,215.32,2025-05-15,False
NATI,120298,2025-04-30,FYN2721719,Renewal,2502.49,0.1722,430.93,2025-05-15,False
FARM,120152,2025-04-30,JEZ0606389,Renewal,6604.07,0.1106,730.41,2025-05-15,False
HART,120243,2025-04-30,TRE0777420,Renewal,5076.77,0.2,1015.35,2025-05-15,False
PRGS,120054,2025-04-30,DNB9786013,Renewal,5048.49,0.2,1009.7,2025-05-15,False
PRGS,120293,2026-02-28,ZSA3263919,Endorsement,23.72,0.1176,2.79,2026-03-15,False
LIBM,120164,2026-02-28,PEX7958208,Endorsement,3.15,0.0941,0.3,2026-03-15,False
CHUB,120204,2025-04-30,JMG3713088,Renewal,1398.15,0.1409,197.0,2025-05-15,False
FARM,120207,2025-04-30,YJB4554668,Renewal,2580.14,0.17,438.62,2025-05-15,False
PRGS,120172,2026-03-31,UDS2591383,Cancel,-0.0,0.1763,-0.0,2026-04-15,False
PRGS,120252,2025-04-30,UBE2688430,New,2107.7,0.06,126.46,2025-05-15,False
HART,120260,2025-04-30,XPH9561586,Renewal,6917.92,0.1562,1080.58,2025-05-15,False
TRAV,120132,2025-04-30,PGP3085822,New,2217.79,0.1022,226.66,2025-05-15,False
GEIC,120123,2025-06-30,LXZ4308339,Reinstate,0.0,0.1422,0.0,2025-07-15,False
LIBM,120291,2025-04-30,MLM6808936,New,1427.9,0.1238,176.77,2025-05-15,False
TRAV,120231,2025-04-30,ZKA1320794,Renewal,2286.71,0.0971,222.04,2025-05-15,False
HART,120211,2025-04-30,SMU7947712,Renewal,4478.45,0.112,501.59,2025-05-15,False
PRGS,120267,2025-04-30,USE8388056,Renewal,873.43,0.1174,102.54,2025-05-15,False
GEIC,120030,2025-04-30,RCK5362543,Renewal,2766.86,0.2,553.37,2025-05-15,False
PRGS,120205,2025-04-30,YEK1483909,New,2461.43,0.0674,165.9,2025-05-15,False
GEIC,120014,2025-04-30,HZG8041980,New,2140.08,0.084,179.77,2025-05-15,False
PRGS,120217,2025-04-30,JUB1160928,Renewal,7485.95,0.1986,1486.71,2025-05-15,False
GEIC,120248,2025-04-30,YEE1910255,New,1426.55,0.06,85.59,2025-05-15,False
AMFA,120081,2025-09-30,JET6909135,Endorsement,-10.44,0.1095,-1.14,2025-10-15,True
AMFA,120019,2025-04-30,GZB3413647,Renewal,2939.43,0.0864,253.97,2025-05-15,False
AMFA,120094,2026-02-28,XPU8061183,Endorsement,16.18,0.159,2.57,2026-03-15,False
TRAV,120283,2025-04-30,NZW8638286,Renewal,2000.0,0.0934,186.8,2025-05-15,False
LIBM,120117,2025-04-30,TNG3953695,Renewal,446.22,0.1129,50.38,2025-05-15,False
PRGS,120137,2025-04-30,SFP2421388,Renewal,5337.58,0.1421,758.47,2025-05-15,False
PRGS,120137,2026-05-31,SFP2421388,Audit,-506.03,0.1421,-71.91,2026-06-15,True
ALLS,120136,2025-04-30,UYZ1392359,New,1364.52,0.086,117.35,2025-05-15,False
PRGS,120097,2025-04-30,BHH7451945,Renewal,2355.07,0.0973,229.15,2025-05-15,False
TRAV,120214,2025-04-30,ZAG6063161,Renewal,1114.81,0.1753,195.43,2025-05-15,False
TRAV,120015,2025-04-30,HSC1103476,Renewal,4416.32,0.097,428.38,2025-05-15,False
TRAV,120066,2025-04-30,FLU3076794,New,812.34,0.0791,64.26,2025-05-15,False
AMFA,120128,2025-04-30,YFU5459712,Renewal,6228.91,0.0716,445.99,2025-05-15,False
TRAV,120004,2025-04-30,EFM5857389,Renewal,1243.78,0.0735,91.42,2025-05-15,False
LIBM,120017,2025-12-31,RTY1258108,Cancel,-0.0,0.2,-0.0,2026-01-15,False
PRGS,120230,2025-04-30,WVM3168572,New,2399.81,0.1233,295.9,2025-05-15,False
TRAV,120032,2025-04-30,VML3770975,Renewal,2191.7,0.1264,277.03,2025-05-15,False
HART,120227,2025-04-30,CKC7217261,Renewal,16927.36,0.13,2200.56,2025-05-15,False
CHUB,120267,2025-04-30,LFT8668316,New,2346.1,0.0793,186.05,2025-05-15,False
ALLS,120007,2025-04-30,ZMZ4447455,New,1456.77,0.0841,122.51,2025-05-15,False
AMFA,120001,2025-04-30,SRW4030323,New,3623.39,0.1082,392.05,2025-05-15,False
LIBM,120036,2025-04-30,ZDP6166555,New,1867.68,0.1046,195.36,2025-05-15,False
TRAV,120034,2025-12-31,SUV6557282,Endorsement,-71.24,0.1353,-9.64,2026-01-15,True
PRGS,120283,2025-04-30,ETP6315225,Cancel,-0.0,0.1186,-0.0,2025-05-15,False
ALLS,120190,2025-04-30,TAL3819931,Renewal,4669.66,0.1518,708.85,2025-05-15,False
ALLS,120190,2026-06-30,TAL3819931,Audit,-59.15,0.1518,-8.98,2026-07-15,True
TRAV,120292,2025-04-30,LGC5485261,Renewal,2354.73,0.1089,256.43,2025-05-15,False
PRGS,120173,2025-04-30,SRP6835964,New,1243.98,0.0868,107.98,2025-05-15,False
CHUB,120197,2025-04-30,PXM5567575,Renewal,2078.66,0.1115,231.77,2025-05-15,False
PRGS,120058,2025-04-30,DCB3653946,New,2275.74,0.0978,222.57,2025-05-15,False
HART,120239,2025-04-30,FCF5040216,Renewal,2000.0,0.1274,254.8,2025-05-15,False
HART,120008,2025-04-30,DDS7824337,New,1000.82,0.096,96.08,2025-05-15,False
LIBM,120170,2025-04-30,KNP7429817,Reinstate,0.0,0.1826,0.0,2025-05-15,False
LIBM,120058,2025-04-30,CRR5061310,Renewal,1627.32,0.1187,193.16,2025-05-15,False
HART,120065,2025-04-30,UWS4530588,Renewal,3469.06,0.1342,465.55,2025-05-15,False
NATI,120040,2025-04-30,ZNK5577064,New,1842.8,0.0718,132.31,2025-05-15,False
ALLS,120083,2026-02-28,AKM2692320,Endorsement,-68.16,0.1335,-9.1,2026-03-15,True
GEIC,120058,2025-04-30,PNZ1947306,Renewal,1500.0,0.1756,263.4,2025-05-15,False
GEIC,120058,2026-05-31,PNZ1947306,Audit,89.5,0.1756,15.72,2026-06-15,False
HART,120260,2025-04-30,GNA2761646,New,1169.57,0.0838,98.01,2025-05-15,False
CHUB,120196,2025-04-30,DCA0500527,Endorsement,18.27,0.1268,2.32,2025-05-15,False
ALLS,120252,2025-04-30,DWW4465501,Renewal,1559.19,0.0948,147.81,2025-05-15,False
LIBM,120225,2025-04-30,BHZ6059875,Renewal,1220.78,0.1224,149.42,2025-05-15,False
CHUB,120147,2025-04-30,TSZ1864103,New,1545.3,0.0959,148.19,2025-05-15,False
LIBM,120183,2025-04-30,VGW2613143,Renewal,1527.13,0.1389,212.12,2025-05-15,False
GEIC,120011,2025-04-30,LJY5522689,New,1601.82,0.0909,145.61,2025-05-15,False
ALLS,120142,2025-04-30,LEW4990851,Renewal,13166.81,0.092,1211.35,2025-05-15,False
PRGS,120202,2025-04-30,UUY8021611,Renewal,3966.12,0.1621,642.91,2025-05-15,False
ALLS,120291,2025-04-30,WZL9526773,Renewal,2875.95,0.1665,478.85,2025-05-15,False
GEIC,120271,2025-04-30,ECU4679115,Renewal,1821.38,0.0969,176.49,2025-05-15,False
AMFA,120262,2025-04-30,CSR1353210,New,2098.91,0.0751,157.63,2025-05-15,False
PRGS,120174,2025-04-30,CFV3201963,New,1740.7,0.1227,213.58,2025-05-15,False
GEIC,120044,2025-04-30,JXN0942508,Renewal,5246.88,0.1295,679.47,2025-05-15,False
AMFA,120209,2025-04-30,RTD4296973,Renewal,1578.41,0.1113,175.68,2025-05-15,False
ALLS,120155,2025-04-30,LBJ6564080,New,776.13,0.1065,82.66,2025-05-15,False
LIBM,120041,2025-08-31,UHZ0078208,Endorsement,-78.89,0.1159,-9.14,2025-09-15,True
ALLS,120085,2025-04-30,BSX3242226,Renewal,1983.08,0.1493,296.07,2025-05-15,False
LIBM,120193,2025-04-30,PAC0726578,Renewal,1483.41,0.1042,154.57,2025-05-15,False
GEIC,120263,2025-04-30,FUM1865769,Renewal,1825.83,0.1264,230.78,2025-05-15,False
HART,120103,2025-04-30,FGT6079159,New,1309.25,0.0828,108.41,2025-05-15,False
ALLS,120004,2025-04-30,MNC8763288,Renewal,4539.78,0.1863,845.76,2025-05-15,False
TRAV,120266,2025-04-30,AHE9655859,New,1528.42,0.1285,196.4,2025-05-15,False
ALLS,120140,2025-04-30,AFS9024724,Renewal,4801.67,0.0873,419.19,2025-05-15,False
PRGS,120024,2025-04-30,MPE7226781,Renewal,3436.1,0.1513,519.88,2025-05-15,False
LIBM,120218,2025-04-30,CLY5432141,Renewal,2962.61,0.1324,392.25,2025-05-15,False
GEIC,120017,2025-04-30,RRV1865154,New,1067.23,0.0912,97.33,2025-05-15,False
PRGS,120135,2025-04-30,MAM3819093,New,2798.92,0.1113,311.52,2025-05-15,False
PRGS,120272,2025-04-30,XZF3825623,Rewrite,4325.29,0.1525,659.61,2025-05-15,False
GEIC,120031,2025-04-30,XBR4237238,Renewal,2089.86,0.1299,271.47,2025-05-15,False
CHUB,120091,2025-04-30,URB4759481,Renewal,5938.12,0.1684,999.98,2025-05-15,False
AMFA,120159,2025-09-30,PVH8325134,Endorsement,93.88,0.1548,14.53,2025-10-15,False
TRAV,120097,2025-04-30,ZTE9314981,New,2458.81,0.0851,209.24,2025-05-15,False
TRAV,120252,2025-04-30,DGX6941871,Renewal,1860.75,0.1169,217.52,2025-05-15,False
NATI,120044,2025-04-30,ZHX3080723,Renewal,1155.15,0.1008,116.44,2025-05-15,False
ALLS,120015,2025-04-30,DDN2450091,Renewal,500.0,0.1345,67.25,2025-05-15,False
LIBM,120136,2025-04-30,GRZ8972761,New,3214.92,0.0838,269.41,2025-05-15,False
LIBM,120230,2025-04-30,BSN6845812,New,1241.63,0.1026,127.39,2025-05-15,False
NATI,120139,2025-04-30,BSP2182707,Renewal,1957.26,0.1193,233.5,2025-05-15,False
PRGS,120245,2025-04-30,JBK2831215,Renewal,10786.7,0.1668,1799.22,2025-05-15,False
AMFA,120065,2025-04-30,VFD8104408,New,1672.09,0.1067,178.41,2025-05-15,False
AMFA,120278,2025-04-30,UCK2252286,New,1630.97,0.0946,154.29,2025-05-15,False
GEIC,120023,2025-04-30,DUD4350930,New,3313.5,0.0719,238.24,2025-05-15,False
TRAV,120043,2025-04-30,THB5966539,New,919.66,0.108,99.32,2025-05-15,False
ALLS,120090,2025-09-30,TFD3506257,Reinstate,0.0,0.115,0.0,2025-10-15,False
CHUB,120298,2025-04-30,ZXU1249149,New,1895.59,0.06,113.74,2025-05-15,False
LIBM,120208,2025-04-30,UEJ2408852,Renewal,1273.75,0.1178,150.05,2025-05-15,False
PRGS,120175,2025-07-31,USY6607924,Endorsement,8.59,0.1183,1.02,2025-08-15,False
GEIC,120235,2025-04-30,KGT5870507,New,2190.48,0.0975,213.57,2025-05-15,False
GEIC,120175,2025-04-30,BUW1718527,Renewal,2790.38,0.1304,363.87,2025-05-15,False
PRGS,120013,2025-04-30,TXV2055200,New,2633.98,0.096,252.86,2025-05-15,False
AMFA,120033,2025-04-30,TCV6768273,Renewal,1798.28,0.1568,281.97,2025-05-15,False
GEIC,120248,2025-04-30,ACH0406580,Renewal,1711.94,0.1256,215.02,2025-05-15,False
FARM,120016,2025-04-30,UZP5303069,New,1111.62,0.0957,106.38,2025-05-15,False
NATI,120144,2025-04-30,NBJ0289645,New,2307.3,0.0822,189.66,2025-05-15,False
PRGS,120077,2025-04-30,WFH4325442,Renewal,2783.98,0.1009,280.9,2025-05-15,False
TRAV,120081,2025-04-30,TGE6537964,New,616.14,0.1333,82.13,2025-05-15,False
TRAV,120234,2025-09-30,CMJ9230258,Cancel,-0.0,0.1652,-0.0,2025-10-15,False
LIBM,120165,2025-04-30,GVT2152094,Renewal,3373.16,0.1309,441.55,2025-05-15,False
LIBM,120178,2025-04-30,NXA1487878,New,2119.08,0.1259,266.79,2025-05-15,False
AMFA,120204,2025-04-30,GEY7810268,Renewal,2123.25,0.1412,299.8,2025-05-15,False
TRAV,120138,2025-04-30,CNG8396676,New,504.5,0.1044,52.67,2025-05-15,False
GEIC,120111,2025-04-30,KAJ3358348,Renewal,2002.51,0.1289,258.12,2025-05-15,False
FARM,120047,2025-04-30,EZE6714296,Renewal,1010.65,0.1083,109.45,2025-05-15,False
ALLS,120154,2025-04-30,PNH1774598,Renewal,879.58,0.1577,138.71,2025-05-15,False
GEIC,120131,2025-04-30,DSS8645551,Renewal,2210.27,0.1062,234.73,2025-05-15,False
LIBM,120168,2025-04-30,MLH9058825,Renewal,1730.83,0.1208,209.08,2025-05-15,False
PRGS,120289,2025-04-30,FFM7162912,Renewal,15000.0,0.186,2790.0,2025-05-15,False
AMFA,120284,2025-04-30,BTN0006989,Renewal,2356.01,0.1601,377.2,2025-05-15,False
CHUB,120096,2025-07-31,KFG0273247,Endorsement,35.18,0.1084,3.81,2025-08-15,False
LIBM,120291,2025-04-30,TYA1352616,Renewal,3283.92,0.1318,432.82,2025-05-15,False
NATI,120238,2025-04-30,PLM7150323,Renewal,7194.44,0.1234,887.79,2025-05-15,False
GEIC,120194,2025-04-30,CHR3254828,New,683.85,0.1148,78.51,2025-05-15,False
HART,120096,2025-04-30,MYW4034937,Renewal,624.85,0.1193,74.54,2025-05-15,False
ALLS,120270,2025-04-30,CSJ0321275,Renewal,14796.92,0.0853,1262.18,2025-05-15,False
CHUB,120150,2025-04-30,MFR7910475,New,617.7,0.1099,67.89,2025-05-15,False
GEIC,120203,2025-04-30,UGG6402305,Renewal,1261.07,0.1002,126.36,2025-05-15,False
CHUB,120126,2025-04-30,YEW2794438,Renewal,4247.08,0.1502,637.91,2025-05-15,False
ALLS,120168,2025-04-30,VTW0099312,New,1111.43,0.1149,127.7,2025-05-15,False
CHUB,120219,2025-04-30,KUF3986867,New,2429.64,0.1189,288.88,2025-05-15,False
HART,120095,2025-08-31,PCK2466888,Endorsement,14.14,0.1308,1.85,2025-09-15,False
PRGS,120252,2025-04-30,XVL9361431,Renewal,1644.27,0.1497,246.15,2025-05-15,False
HART,120208,2025-04-30,CAL9035231,Renewal,2263.02,0.1565,354.16,2025-05-15,False
TRAV,120110,2025-04-30,ZEL9395098,Renewal,1975.4,0.1151,227.37,2025-05-15,False
AMFA,120156,2025-04-30,XWG3173708,Renewal,2372.91,0.0948,224.95,2025-05-15,False
ALLS,120009,2025-04-30,DHM4399342,Renewal,2000.0,0.1239,247.8,2025-05-15,False
ALLS,120009,2026-06-30,DHM4399342,Audit,151.38,0.1239,18.76,2026-07-15,False
CHUB,120135,2025-04-30,ECY4634284,Renewal,6346.06,0.1274,808.49,2025-05-15,False
AMFA,120089,2025-10-31,RSC2375318,Cancel,-0.0,0.1671,-0.0,2025-11-15,False
PRGS,120126,2025-12-31,UCM8241960,Endorsement,29.66,0.131,3.89,2026-01-15,False
NATI,120041,2025-04-30,VWE6041370,Renewal,707.78,0.1294,91.59,2025-05-15,False
PRGS,120234,2025-04-30,EHD0897549,Renewal,3097.63,0.1276,395.26,2025-05-15,False
HART,120152,2025-04-30,KNW3783102,Renewal,3819.34,0.1166,445.34,2025-05-15,False
HART,120080,2025-04-30,DGH0256212,Renewal,1606.57,0.0974,156.48,2025-05-15,False
ALLS,120015,2025-04-30,URZ2072806,New,1508.45,0.1092,164.72,2025-05-15,False
PRGS,120121,2025-04-30,RXF7406264,Renewal,4273.73,0.1312,560.71,2025-05-15,False
PRGS,120028,2025-04-30,GYA2942286,New,1342.39,0.1164,156.25,2025-05-15,False
GEIC,120001,2025-04-30,XDA2101482,New,2762.48,0.1062,293.38,2025-05-15,False
GEIC,120154,2025-04-30,DLE0301270,Renewal,712.93,0.1189,84.77,2025-05-15,False
ALLS,120092,2025-04-30,ACZ2687216,Renewal,1591.55,0.1451,230.93,2025-05-15,False
HART,120232,2025-04-30,CWZ1358868,Renewal,500.0,0.1074,53.7,2025-05-15,False
LIBM,120086,2026-02-28,JAP3019461,Endorsement,0.4,0.1373,0.05,2026-03-15,False
GEIC,120199,2025-04-30,HBG5773294,Renewal,1427.04,0.136,194.08,2025-05-15,False
LIBM,120265,2025-04-30,AUK1136362,Renewal,1113.1,0.1262,140.47,2025-05-15,False
FARM,120243,2025-04-30,ANZ6005982,Renewal,3431.77,0.1592,546.34,2025-05-15,False
PRGS,120275,2025-04-30,HFK6543965,Renewal,7069.9,0.1113,786.88,2025-05-15,False
PRGS,120010,2025-04-30,TUD4822576,Renewal,7662.86,0.1666,1276.63,2025-05-15,False
PRGS,120010,2026-04-30,TUD4822576,Audit,-159.67,0.1666,-26.6,2026-05-15,True
TRAV,120279,2025-04-30,PUV7209537,New,725.54,0.0921,66.82,2025-05-15,False
ALLS,120214,2025-04-30,ZLA4350870,Renewal,2683.65,0.1059,284.2,2025-05-15,False
PRGS,120011,2026-01-31,NCJ4839351,Endorsement,-54.61,0.1084,-5.92,2026-02-15,True
TRAV,120133,2025-04-30,ZSV1455708,New,1386.23,0.0907,125.73,2025-05-15,False
LIBM,120064,2025-04-30,CKA7132214,Renewal,18051.71,0.1131,2041.65,2025-05-15,False
TRAV,120128,2025-04-30,UNY9044406,Renewal,2810.76,0.127,356.97,2025-05-15,False
CHUB,120148,2025-04-30,UZR7789508,Renewal,2035.77,0.1153,234.72,2025-05-15,False
FARM,120279,2025-04-30,HZY9121150,Endorsement,2.56,0.0934,0.24,2025-05-15,False
GEIC,120038,2025-04-30,XWK8080089,New,1441.42,0.0755,108.83,2025-05-15,False
PRGS,120216,2025-04-30,ZSC2847207,Renewal,2931.39,0.0938,274.96,2025-05-15,False
HART,120149,2025-04-30,UEG9816264,Renewal,2355.68,0.1349,317.78,2025-05-15,False
HART,120242,2025-04-30,LHD2579584,Renewal,13905.37,0.1138,1582.43,2025-05-15,False
AMFA,120029,2025-04-30,MBM8187829,Renewal,302.25,0.1109,33.52,2025-05-15,False
GEIC,120062,2025-04-30,ACX4075048,Renewal,1025.86,0.162,166.19,2025-05-15,False
CHUB,120223,2025-04-30,XWT1784370,Renewal,2256.84,0.1069,241.26,2025-05-15,False
ALLS,120215,2025-04-30,XUF5912381,New,681.14,0.0873,59.46,2025-05-15,False
GEIC,120033,2025-04-30,XKE7273111,Renewal,25000.0,0.0971,2427.5,2025-05-15,False
GEIC,120131,2025-04-30,JFV7772639,Renewal,999.31,0.1021,102.03,2025-05-15,False
PRGS,120214,2025-04-30,MMF3311460,Renewal,3058.59,0.1376,420.86,2025-05-15,False
CHUB,120090,2025-04-30,LPX6166826,Renewal,589.05,0.1077,63.44,2025-05-15,False
PRGS,120015,2025-04-30,JHK7081518,New,2331.77,0.1201,280.05,2025-05-15,False
GEIC,120249,2025-04-30,LUX0401050,Renewal,2343.51,0.1637,383.63,2025-05-15,False
ALLS,120213,2025-04-30,NXL9806245,New,658.41,0.14,92.18,2025-05-15,False
NATI,120214,2026-03-31,UZY2898382,Endorsement,68.17,0.1641,11.19,2026-04-15,False
FARM,120215,2025-04-30,GAU6220658,New,1281.58,0.0919,117.78,2025-05-15,False
FARM,120117,2025-04-30,FCA4396923,Renewal,1256.27,0.1037,130.28,2025-05-15,False
FARM,120034,2025-04-30,TKB7777032,New,1872.56,0.1131,211.79,2025-05-15,False
ALLS,120210,2025-12-31,MFJ1614846,Cancel,-0.0,0.0806,-0.0,2026-01-15,False
FARM,120203,2025-04-30,ZAV8240250,Renewal,7210.14,0.1269,914.97,2025-05-15,False
ALLS,120008,2025-04-30,NLF3903690,New,751.79,0.0787,59.17,2025-05-15,False
GEIC,120034,2025-04-30,XXU0539783,Renewal,1103.05,0.1701,187.63,2025-05-15,False
HART,120000,2025-04-30,BAR5663040,Renewal,4816.88,0.08,385.35,2025-05-15,False
ALLS,120203,2025-04-30,FPS8311439,Renewal,15000.0,0.1208,1812.0,2025-05-15,False
TRAV,120192,2025-05-31,YTZ4200099,Endorsement,3.39,0.1462,0.5,2025-06-15,False
TRAV,120191,2025-04-30,YAB8570625,Renewal,7000.0,0.1386,970.2,2025-05-15,False
HART,120254,2025-04-30,KER9169486,Renewal,15000.0,0.1568,2352.0,2025-05-15,False
GEIC,120185,2025-04-30,DAA9944080,Renewal,1066.7,0.1336,142.51,2025-05-15,False
AMFA,120186,2025-04-30,SUC4987995,Renewal,2726.66,0.1548,422.09,2025-05-15,False
AMFA,120042,2025-04-30,TYX8448479,Renewal,692.52,0.155,107.34,2025-05-15,False
HART,120269,2025-04-30,MKJ6121836,Renewal,1501.6,0.133,199.71,2025-05-15,False
TRAV,120099,2025-04-30,JZU5671064,New,2425.42,0.0984,238.66,2025-05-15,False
ALLS,120136,2025-04-30,VMT6703775,New,4000.0,0.1047,418.8,2025-05-15,False
ALLS,120219,2025-04-30,LFZ3267059,Renewal,2743.03,0.1044,286.37,2025-05-15,False
AMFA,120114,2025-04-30,PBU4462284,Renewal,500.0,0.1395,69.75,2025-05-15,False
FARM,120023,2025-10-31,YBP4686426,Endorsement,-40.18,0.0887,-3.56,2025-11-15,True
TRAV,120290,2025-04-30,NUJ4925471,Renewal,4322.41,0.1241,536.41,2025-05-15,False
PRGS,120028,2025-04-30,BUB5254572,Renewal,4213.65,0.1559,656.91,2025-05-15,False
TRAV,120275,2025-04-30,MLX2512928,Renewal,9189.34,0.083,762.72,2025-05-15,False
ALLS,120239,2025-04-30,RWE3965943,Renewal,497.72,0.1213,60.37,2025-05-15,False
TRAV,120138,2025-08-31,JBW6944137,Endorsement,-12.07,0.1234,-1.49,2025-09-15,True
CHUB,120044,2025-04-30,AGZ2409746,Renewal,1432.19,0.0945,135.34,2025-05-15,False
ALLS,120050,2025-04-30,KGZ3939593,Renewal,3558.7,0.1507,536.3,2025-05-15,False
LIBM,120020,2025-04-30,MBP4036168,New,911.71,0.1194,108.86,2025-05-15,False
GEIC,120000,2025-04-30,EJW7425458,Renewal,1139.61,0.1159,132.08,2025-05-15,False
TRAV,120111,2025-04-30,DUF7202356,Renewal,4314.23,0.1061,457.74,2025-05-15,False
CHUB,120044,2025-04-30,CPD8221965,New,460.39,0.1008,46.41,2025-05-15,False
FARM,120118,2025-04-30,FKA5027367,New,1185.65,0.1326,157.22,2025-05-15,False
TRAV,120265,2025-04-30,VRU8215175,Endorsement,-9.74,0.1093,-1.06,2025-05-15,True
GEIC,120276,2025-04-30,TDV3333042,New,810.14,0.1142,92.52,2025-05-15,False
LIBM,120276,2025-04-30,UWE1167587,Renewal,25000.0,0.0624,1560.0,2025-05-15,False
LIBM,120276,2026-06-30,UWE1167587,Audit,2614.45,0.0624,163.14,2026-07-15,False
HART,120211,2025-06-30,TCM8483199,Endorsement,-6.43,0.143,-0.92,2025-07-15,True
PRGS,120093,2025-04-30,TKC8479821,New,948.42,0.1003,95.13,2025-05-15,False
HART,120292,2025-04-30,FAZ6479988,New,937.28,0.1167,109.38,2025-05-15,False
GEIC,120110,2025-04-30,HAP4727817,Renewal,1142.58,0.1075,122.83,2025-05-15,False
PRGS,120093,2025-04-30,PRE8485107,Renewal,2451.27,0.1586,388.77,2025-05-15,False
CHUB,120275,2025-04-30,WRE9382209,New,736.09,0.1006,74.05,2025-05-15,False
NATI,120114,2025-04-30,HAB2344049,Renewal,299.42,0.1172,35.09,2025-05-15,False
HART,120009,2025-04-30,LNX2487112,New,1034.25,0.0937,96.91,2025-05-15,False
LIBM,120140,2025-04-30,ZNW6784894,Renewal,4904.55,0.1322,648.38,2025-05-15,False
LIBM,120196,2025-12-31,MPX1954161,Endorsement,28.83,0.1179,3.4,2026-01-15,False
TRAV,120022,2025-08-31,LPU1359827,Endorsement,18.77,0.1194,2.24,2025-09-15,False
PRGS,120243,2025-04-30,UMN8745918,Renewal,811.44,0.1293,104.92,2025-05-15,False
HART,120017,2025-04-30,BGK1244979,Renewal,2000.0,0.1006,201.2,2025-05-15,False
LIBM,120078,2025-04-30,HAE5580723,Renewal,5300.05,0.1537,814.62,2025-05-15,False
ALLS,120085,2025-04-30,DSJ9642977,Renewal,1857.52,0.1179,219.0,2025-05-15,False
PRGS,120298,2025-04-30,KYJ9304280,Renewal,1360.35,0.1657,225.41,2025-05-15,False
GEIC,120197,2025-04-30,PWE6796755,Reinstate,0.0,0.1575,0.0,2025-05-15,False
PRGS,120056,2025-04-30,XFP6076973,New,1193.25,0.14,167.06,2025-05-15,False
LIBM,120299,2025-04-30,RHG4888253,New,1328.26,0.1299,172.54,2025-05-15,False
LIBM,120119,2025-04-30,MGR1472172,New,2283.7,0.0846,193.2,2025-05-15,False
LIBM,120116,2025-04-30,ZJE6996593,New,1220.93,0.0675,82.41,2025-05-15,False
PRGS,120246,2025-04-30,GXC8914933,Renewal,2423.67,0.1206,292.29,2025-05-15,False
CHUB,120127,2025-04-30,UGX5940074,Renewal,551.04,0.1295,71.36,2025-05-15,False
HART,120281,2025-04-30,DYB2367568,Renewal,951.67,0.1451,138.09,2025-05-15,False
ALLS,120158,2025-04-30,GAS1968844,New,1952.5,0.0876,171.04,2025-05-15,False
PRGS,120111,2025-04-30,WCZ0836109,New,1427.69,0.0797,113.79,2025-05-15,False
NATI,120036,2025-04-30,XXW4032525,New,2983.04,0.1006,300.09,2025-05-15,False
AMFA,120070,2025-08-31,VVT8580384,Endorsement,-24.51,0.1391,-3.41,2025-09-15,True
LIBM,120008,2025-04-30,XUP5568479,New,1411.68,0.14,197.64,2025-05-15,False
TRAV,120081,2025-04-30,LLB4877505,New,1251.86,0.0767,96.02,2025-05-15,False
HART,120030,2025-04-30,BBF1382189,Renewal,1751.77,0.1279,224.05,2025-05-15,False
PRGS,120017,2025-04-30,XAH6122340,Renewal,3186.42,0.1417,451.52,2025-05-15,False
GEIC,120148,2025-04-30,LKW9764452,New,1371.26,0.0995,136.44,2025-05-15,False
FARM,120007,2025-04-30,AAZ8125735,New,3601.31,0.1202,432.88,2025-05-15,False
